ADA_code,CMA,refugeeF,asylumF,econF,nigeriaF,recentF_16_21,nprF,refugee_all,asylum_all,recent_all_16_21,total_pop,clinic_hr,rec_hr,refugeeF_share,asylumF_share,nprF_share,dominant_group,clinic_hr_min,rec_hr_min,refugee_vs_econ,clinic_min
35180049,Oshawa,210.0,110.0,580.0,35.0,220.0,25.0,405.0,225.0,465.0,11620.0,0.0447345520668564,0.0518730234990031,0.018072289156626505,0.00946643717728055,0.0021514629948364886,Economic‑dominated,2.684073124011384,3.112381409940186,Econ>Refugees,2.684073124011384
35180050,Oshawa,80.0,35.0,300.0,30.0,160.0,130.0,205.0,140.0,340.0,10870.0,0.021666305603968,0.0325441940956912,0.007359705611775529,0.003219871205151794,0.011959521619135235,Economic‑dominated,1.2999783362380801,1.9526516457414718,Econ>Refugees,1.2999783362380801
35180053,Toronto,275.0,175.0,670.0,10.0,165.0,50.0,590.0,400.0,295.0,7545.0,0.0368123053650317,0.04357900883954,0.03644797879390325,0.023194168323392977,0.0066269052352551355,Economic‑dominated,2.2087383219019023,2.6147405303724,Econ>Refugees,2.2087383219019023
35180054,Oshawa,100.0,55.0,390.0,25.0,145.0,10.0,185.0,95.0,275.0,6860.0,0.0239251061050471,0.0298316228282376,0.014577259475218658,0.008017492711370262,0.0014577259475218659,Economic‑dominated,1.435506366302826,1.789897369694256,Econ>Refugees,1.435506366302826
35180055,Oshawa,235.0,80.0,260.0,10.0,220.0,55.0,430.0,145.0,420.0,8260.0,0.0491940330642102,0.055370475025544,0.028450363196125907,0.009685230024213076,0.006658595641646489,Economic‑dominated,2.951641983852612,3.32222850153264,Econ>Refugees,2.951641983852612
35180056,Toronto,205.0,105.0,515.0,10.0,120.0,15.0,445.0,230.0,200.0,5560.0,0.0451629188297316,0.0490686122190035,0.0368705035971223,0.018884892086330936,0.002697841726618705,Economic‑dominated,2.709775129783896,2.94411673314021,Econ>Refugees,2.709775129783896
35180057,Toronto,570.0,280.0,1380.0,30.0,360.0,140.0,1180.0,560.0,615.0,17400.0,0.0311124256665978,0.035174317424507,0.032758620689655175,0.016091954022988506,0.008045977011494253,Economic‑dominated,1.8667455399958681,2.11045904547042,Econ>Refugees,1.8667455399958681
35180058,Toronto,125.0,70.0,620.0,20.0,150.0,0.0,295.0,185.0,290.0,5640.0,0.0469837343697598,0.0541698129466175,0.022163120567375887,0.012411347517730497,0.0,Economic‑dominated,2.819024062185588,3.25018877679705,Econ>Refugees,2.819024062185588
35180060,Toronto,210.0,70.0,385.0,20.0,130.0,40.0,415.0,185.0,250.0,6045.0,0.0509962695581169,0.0632014501831116,0.034739454094292806,0.011579818031430935,0.006617038875103391,Economic‑dominated,3.059776173487014,3.792087010986696,Econ>Refugees,3.059776173487014
35180061,Toronto,150.0,70.0,720.0,0.0,185.0,30.0,395.0,165.0,395.0,8260.0,0.0421917199847944,0.04954441282142,0.018159806295399514,0.00847457627118644,0.0036319612590799033,Economic‑dominated,2.531503199087664,2.9726647692852,Econ>Refugees,2.531503199087664
35180062,Toronto,120.0,55.0,440.0,30.0,125.0,20.0,275.0,150.0,205.0,6585.0,0.0304393986620674,0.0336590488552445,0.018223234624145785,0.008352315869400152,0.0030372057706909645,Economic‑dominated,1.826363919724044,2.0195429313146698,Econ>Refugees,1.826363919724044
35180063,Toronto,245.0,130.0,915.0,30.0,215.0,35.0,545.0,320.0,425.0,12730.0,0.0156648462394255,0.0187930457862337,0.0192458758837392,0.01021209740769835,0.0027494108405341712,Economic‑dominated,0.93989077436553,1.127582747174022,Econ>Refugees,0.93989077436553
35180066,Toronto,200.0,110.0,775.0,15.0,155.0,65.0,460.0,255.0,345.0,11195.0,0.0488993628671139,0.0614863584189136,0.01786511835640911,0.00982581509602501,0.005806163465832961,Economic‑dominated,2.933961772026834,3.6891815051348162,Econ>Refugees,2.933961772026834
35180067,Toronto,165.0,60.0,360.0,10.0,180.0,65.0,330.0,165.0,355.0,9660.0,0.0355871895463915,0.0432307277588341,0.017080745341614908,0.006211180124223602,0.006728778467908903,Economic‑dominated,2.13523137278349,2.5938436655300463,Econ>Refugees,2.13523137278349
35180068,Toronto,145.0,75.0,370.0,0.0,105.0,20.0,340.0,190.0,200.0,7215.0,0.0438130129808208,0.0497270548583797,0.020097020097020097,0.010395010395010396,0.002772002772002772,Economic‑dominated,2.628780778849248,2.983623291502782,Econ>Refugees,2.628780778849248
35180069,Toronto,165.0,70.0,510.0,30.0,175.0,40.0,310.0,175.0,355.0,5745.0,0.0545934610315345,0.0670672266458729,0.028720626631853787,0.012184508268059183,0.006962576153176675,Economic‑dominated,3.27560766189207,4.024033598752374,Econ>Refugees,3.27560766189207
35180070,Toronto,85.0,25.0,250.0,0.0,75.0,30.0,180.0,45.0,185.0,6290.0,0.0320544010563926,0.0374264087406358,0.013513513513513514,0.00397456279809221,0.0047694753577106515,Economic‑dominated,1.923264063383556,2.245584524438148,Econ>Refugees,1.923264063383556
35180071,Toronto,210.0,110.0,715.0,0.0,145.0,30.0,420.0,210.0,300.0,11475.0,0.0734129539141887,0.0827495317764245,0.018300653594771243,0.009586056644880174,0.00261437908496732,Economic‑dominated,4.404777234851322,4.96497190658547,Econ>Refugees,4.404777234851322
35180072,Toronto,115.0,65.0,455.0,0.0,150.0,40.0,255.0,130.0,330.0,8555.0,0.0330298445463809,0.0450578631583692,0.013442431326709527,0.007597895967270602,0.004675628287551139,Economic‑dominated,1.981790672782854,2.703471789502152,Econ>Refugees,1.981790672782854
35180073,Toronto,140.0,80.0,520.0,0.0,60.0,30.0,290.0,145.0,115.0,7120.0,0.0416687159159874,0.0484649763496135,0.019662921348314606,0.011235955056179775,0.004213483146067416,Economic‑dominated,2.500122954959244,2.90789858097681,Econ>Refugees,2.500122954959244
35180074,Toronto,55.0,25.0,350.0,0.0,60.0,20.0,150.0,90.0,95.0,5450.0,0.0217480455603914,0.0271334616304756,0.010091743119266056,0.0045871559633027525,0.003669724770642202,Economic‑dominated,1.304882733623484,1.628007697828536,Econ>Refugees,1.304882733623484
35180075,Toronto,115.0,45.0,495.0,0.0,95.0,10.0,260.0,120.0,165.0,6845.0,0.0153289569841564,0.0180948228358389,0.016800584368151936,0.006574141709276844,0.0014609203798392988,Economic‑dominated,0.919737419049384,1.085689370150334,Econ>Refugees,0.919737419049384
35180076,Toronto,90.0,65.0,465.0,10.0,65.0,0.0,180.0,130.0,120.0,6255.0,0.0182385405013483,0.0223878616957283,0.014388489208633094,0.010391686650679457,0.0,Economic‑dominated,1.094312430080898,1.343271701743698,Econ>Refugees,1.094312430080898
35180077,Toronto,125.0,60.0,420.0,0.0,110.0,35.0,280.0,135.0,195.0,9690.0,0.0234397161059887,0.0321888861832766,0.012899896800825593,0.006191950464396285,0.003611971104231166,Economic‑dominated,1.406382966359322,1.9313331709965962,Econ>Refugees,1.406382966359322
35180078,Toronto,105.0,50.0,370.0,0.0,60.0,25.0,210.0,120.0,125.0,5625.0,0.0493808333649173,0.0551711597021781,0.018666666666666668,0.008888888888888889,0.0044444444444444444,Economic‑dominated,2.962850001895038,3.310269582130686,Econ>Refugees,2.962850001895038
35180079,Oshawa,105.0,55.0,335.0,10.0,85.0,10.0,215.0,70.0,160.0,13790.0,0.0015689399123197,0.0053570915338726,0.007614213197969543,0.003988397389412618,0.0007251631617113851,Economic‑dominated,0.09413639473918199,0.32142549203235604,Econ>Refugees,0.09413639473918199
35180080,Oshawa,50.0,15.0,335.0,10.0,125.0,10.0,125.0,50.0,210.0,11285.0,0.017759958077726,0.0173216736658188,0.004430660168365086,0.001329198050509526,0.0008861320336730173,Economic‑dominated,1.0655974846635599,1.0393004199491278,Econ>Refugees,1.0655974846635599
35180081,Oshawa,420.0,265.0,1370.0,55.0,385.0,95.0,960.0,555.0,695.0,21800.0,0.0231195939306434,0.028630277562424,0.01926605504587156,0.012155963302752294,0.004357798165137615,Economic‑dominated,1.387175635838604,1.71781665374544,Econ>Refugees,1.387175635838604
35180082,Oshawa,210.0,130.0,335.0,25.0,175.0,20.0,365.0,240.0,320.0,8245.0,0.0220012041444517,0.0279762957490113,0.025469981807155852,0.015767131594906003,0.002425712553062462,Economic‑dominated,1.320072248667102,1.678577744940678,Econ>Refugees,1.320072248667102
35180083,Toronto,345.0,205.0,815.0,25.0,215.0,60.0,710.0,515.0,405.0,9255.0,0.0257437910262601,0.0283090556672224,0.03727714748784441,0.02215018908698001,0.006482982171799027,Economic‑dominated,1.544627461575606,1.6985433400333438,Econ>Refugees,1.544627461575606
35180084,Oshawa,235.0,95.0,1195.0,35.0,340.0,75.0,535.0,255.0,680.0,15505.0,0.0345108350574467,0.0339491878359545,0.015156401160915834,0.006127055788455337,0.004837149306675266,Economic‑dominated,2.070650103446802,2.03695127015727,Econ>Refugees,2.070650103446802
35180085,Toronto,580.0,320.0,1360.0,35.0,390.0,65.0,1330.0,785.0,720.0,13315.0,0.0414602778880816,0.045476848643947,0.04355989485542621,0.02403304543747653,0.00488171235448742,Economic‑dominated,2.487616673284896,2.72861091863682,Econ>Refugees,2.487616673284896
35182000,Strong metropolitan influenced zone (Ont.) / Zone d'influence métropolitaine forte (Ont.),40.0,15.0,110.0,0.0,50.0,0.0,85.0,15.0,100.0,8640.0,0.0033933123469399,0.0059612248433707,0.004629629629629629,0.001736111111111111,0.0,Economic‑dominated,0.20359874081639398,0.357673490602242,Econ>Refugees,0.20359874081639398
35182001,Oshawa,100.0,40.0,165.0,10.0,60.0,25.0,210.0,75.0,155.0,7790.0,0.0137416997386715,0.0245724531149396,0.012836970474967908,0.005134788189987163,0.003209242618741977,Economic‑dominated,0.82450198432029,1.474347186896376,Econ>Refugees,0.82450198432029
35182002,Oshawa,45.0,50.0,155.0,30.0,125.0,25.0,70.0,70.0,205.0,6710.0,0.02742099092082,0.0404583946519369,0.0067064083457526085,0.007451564828614009,0.0037257824143070045,Economic‑dominated,1.6452594552492,2.427503679116214,Econ>Refugees,1.6452594552492
35182003,Toronto,135.0,50.0,520.0,10.0,50.0,20.0,270.0,120.0,105.0,6440.0,0.0377738290248909,0.0468066304689756,0.02096273291925466,0.007763975155279503,0.003105590062111801,Economic‑dominated,2.2664297414934538,2.8083978281385362,Econ>Refugees,2.2664297414934538
35182005,Oshawa,55.0,25.0,215.0,10.0,125.0,40.0,130.0,75.0,195.0,7630.0,0.0377807164762742,0.0454459741962077,0.007208387942332897,0.00327653997378768,0.005242463958060288,Economic‑dominated,2.266842988576452,2.7267584517724623,Econ>Refugees,2.266842988576452
35182006,Toronto,150.0,85.0,475.0,0.0,170.0,55.0,280.0,160.0,335.0,7440.0,0.0378460955195491,0.0461238432970534,0.020161290322580645,0.0114247311827957,0.00739247311827957,Economic‑dominated,2.270765731172946,2.767430597823204,Econ>Refugees,2.270765731172946
35182011,Oshawa,55.0,30.0,260.0,0.0,70.0,25.0,115.0,65.0,145.0,8230.0,0.0316252804981542,0.0334955613237229,0.006682867557715674,0.0036452004860267314,0.003037667071688943,Economic‑dominated,1.8975168298892517,2.009733679423374,Econ>Refugees,1.8975168298892517
35182012,Toronto,350.0,245.0,860.0,30.0,250.0,40.0,785.0,535.0,500.0,10280.0,0.0402386968474251,0.0451999482998523,0.03404669260700389,0.023832684824902722,0.0038910505836575876,Economic‑dominated,2.414321810845506,2.711996897991138,Econ>Refugees,2.414321810845506
35190001,Toronto,45.0,15.0,90.0,0.0,20.0,0.0,85.0,30.0,40.0,8545.0,4.12601656079e-05,0.000393099540229,0.0052662375658279695,0.0017554125219426564,0.0,Economic‑dominated,0.002475609936474,0.02358597241374,Econ>Refugees,0.002475609936474
35190002,Toronto,45.0,20.0,170.0,0.0,15.0,0.0,90.0,50.0,30.0,5915.0,0.0017716430528076,0.0030243528610654,0.0076077768385460695,0.0033812341504649195,0.0,Economic‑dominated,0.106298583168456,0.181461171663924,Econ>Refugees,0.106298583168456
35190003,Toronto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,Economic‑dominated,0.0,0.0,Refugees≥Econ,0.0
35190004,Toronto,50.0,50.0,170.0,0.0,45.0,0.0,120.0,85.0,80.0,7490.0,0.0011575227449564,0.002752835935066,0.006675567423230975,0.006675567423230975,0.0,Economic‑dominated,0.069451364697384,0.16517015610396,Econ>Refugees,0.069451364697384
35190006,Toronto,75.0,65.0,265.0,0.0,55.0,0.0,135.0,105.0,130.0,8800.0,0.000325352909485,6.26449197592e-05,0.008522727272727272,0.007386363636363636,0.0,Economic‑dominated,0.0195211745691,0.0037586951855520002,Econ>Refugees,0.0195211745691
35190007,Toronto,100.0,30.0,230.0,0.0,50.0,0.0,205.0,100.0,90.0,6895.0,0.0041767347947204,0.0049587632995092,0.014503263234227702,0.00435097897026831,0.0,Economic‑dominated,0.250604087683224,0.297525797970552,Econ>Refugees,0.250604087683224
35190008,Toronto,100.0,30.0,380.0,0.0,105.0,25.0,255.0,130.0,225.0,8315.0,0.0043502447291851,0.0037239658685325,0.012026458208057728,0.0036079374624173183,0.003006614552014432,Economic‑dominated,0.261014683751106,0.22343795211195,Econ>Refugees,0.261014683751106
35190009,Toronto,355.0,175.0,970.0,25.0,250.0,110.0,725.0,385.0,495.0,15370.0,0.0036140001878946,0.002374662237588,0.02309694209499024,0.011385816525699415,0.0071567989590110605,Economic‑dominated,0.216840011273676,0.14247973425528002,Econ>Refugees,0.216840011273676
35190010,Toronto,170.0,80.0,635.0,0.0,95.0,70.0,340.0,175.0,170.0,12080.0,0.0153126532692927,0.0120463977191568,0.014072847682119206,0.006622516556291391,0.005794701986754967,Economic‑dominated,0.918759196157562,0.722783863149408,Econ>Refugees,0.918759196157562
35190011,Toronto,95.0,65.0,475.0,0.0,45.0,60.0,205.0,115.0,80.0,6190.0,0.0011066226322975,0.0007516812499378,0.015347334410339256,0.01050080775444265,0.009693053311793215,Economic‑dominated,0.06639735793785,0.045100874996268,Econ>Refugees,0.06639735793785
35190012,Toronto,195.0,105.0,870.0,25.0,225.0,60.0,445.0,220.0,415.0,9955.0,0.0046287233563133,0.0028875440511722,0.019588146659969864,0.01054746358613762,0.006027122049221497,Economic‑dominated,0.27772340137879803,0.173252643070332,Econ>Refugees,0.27772340137879803
35190013,Toronto,65.0,35.0,330.0,0.0,40.0,15.0,120.0,75.0,60.0,6420.0,0.0003770583465211,0.0016928960397267,0.010124610591900311,0.005451713395638629,0.002336448598130841,Economic‑dominated,0.022623500791266002,0.101573762383602,Econ>Refugees,0.022623500791266002
35190014,Toronto,105.0,30.0,330.0,0.0,95.0,25.0,245.0,70.0,165.0,7915.0,0.0231930065158989,0.0124149515329985,0.013265950726468731,0.003790271636133923,0.003158559696778269,Economic‑dominated,1.391580390953934,0.74489709197991,Econ>Refugees,1.391580390953934
35190015,Toronto,70.0,10.0,285.0,0.0,55.0,20.0,150.0,40.0,105.0,5295.0,0.0152276448148226,0.0091690785426142,0.013220018885741265,0.0018885741265344666,0.003777148253068933,Economic‑dominated,0.913658688889356,0.550144712556852,Econ>Refugees,0.913658688889356
35190016,Toronto,155.0,85.0,655.0,0.0,145.0,45.0,300.0,160.0,285.0,7950.0,0.0147523147432846,0.0107395402956928,0.01949685534591195,0.010691823899371069,0.005660377358490566,Economic‑dominated,0.885138884597076,0.6443724177415681,Econ>Refugees,0.885138884597076
35190017,Toronto,345.0,190.0,1320.0,20.0,280.0,130.0,800.0,405.0,585.0,10985.0,0.0163369765892302,0.0118512909641086,0.03140646335912608,0.01729631315430132,0.011834319526627219,Economic‑dominated,0.980218595353812,0.711077457846516,Econ>Refugees,0.980218595353812
35190018,Toronto,200.0,105.0,605.0,0.0,195.0,105.0,420.0,205.0,375.0,11300.0,0.027151735941064,0.0193827518999397,0.017699115044247787,0.009292035398230088,0.009292035398230088,Economic‑dominated,1.62910415646384,1.162965113996382,Econ>Refugees,1.62910415646384
35190019,Toronto,285.0,150.0,1470.0,0.0,305.0,115.0,575.0,285.0,585.0,14510.0,0.0056698543567833,0.0033202367897903,0.019641626464507237,0.010337698139214336,0.007925568573397657,Economic‑dominated,0.340191261406998,0.199214207387418,Econ>Refugees,0.340191261406998
35190020,Toronto,175.0,90.0,565.0,0.0,160.0,45.0,350.0,145.0,260.0,8930.0,0.027276863761857,0.0201729487673153,0.01959686450167973,0.010078387458006719,0.005039193729003359,Economic‑dominated,1.63661182571142,1.210376926038918,Econ>Refugees,1.63661182571142
35190021,Toronto,295.0,100.0,1225.0,10.0,265.0,65.0,615.0,190.0,550.0,11605.0,0.0238550097651806,0.019534057998282,0.025420077552778975,0.008616975441619991,0.005601034037052995,Economic‑dominated,1.4313005859108359,1.17204347989692,Econ>Refugees,1.4313005859108359
35190022,Toronto,410.0,210.0,2155.0,10.0,600.0,205.0,800.0,450.0,1035.0,16705.0,0.0123193313173124,0.0093653591417217,0.02454354983537863,0.012571086501047591,0.012271774917689314,Economic‑dominated,0.739159879038744,0.561921548503302,Econ>Refugees,0.739159879038744
35190023,Toronto,140.0,80.0,665.0,0.0,120.0,65.0,290.0,180.0,215.0,7050.0,0.0199655399179081,0.0202027809431162,0.019858156028368795,0.011347517730496455,0.009219858156028368,Economic‑dominated,1.197932395074486,1.2121668565869719,Econ>Refugees,1.197932395074486
35190024,Toronto,140.0,115.0,515.0,55.0,40.0,20.0,290.0,190.0,80.0,15125.0,0.0009632490913571,0.0013932616580394,0.009256198347107438,0.007603305785123967,0.001322314049586777,Economic‑dominated,0.057794945481426,0.08359569948236399,Econ>Refugees,0.057794945481426
35190025,Toronto,245.0,125.0,760.0,0.0,130.0,40.0,540.0,275.0,260.0,13310.0,0.0105290137369207,0.0081829459152496,0.018407212622088654,0.009391435011269721,0.003005259203606311,Economic‑dominated,0.631740824215242,0.49097675491497605,Econ>Refugees,0.631740824215242
35190026,Toronto,140.0,100.0,940.0,15.0,220.0,80.0,365.0,280.0,380.0,10265.0,0.0133836562555293,0.0106905476974167,0.013638577691183634,0.00974184120798831,0.007793472966390648,Economic‑dominated,0.803019375331758,0.641432861845002,Econ>Refugees,0.803019375331758
35190027,Toronto,85.0,45.0,565.0,0.0,135.0,45.0,185.0,85.0,225.0,8710.0,0.0287503635796541,0.0196660844287847,0.00975889781859931,0.005166475315729047,0.005166475315729047,Economic‑dominated,1.725021814779246,1.179965065727082,Econ>Refugees,1.725021814779246
35190028,Toronto,85.0,70.0,780.0,0.0,105.0,45.0,195.0,140.0,210.0,7555.0,0.0300517774367752,0.0240123572308011,0.011250827266710787,0.009265387160820648,0.005956320317670417,Economic‑dominated,1.803106646206512,1.440741433848066,Econ>Refugees,1.803106646206512
35190029,Toronto,150.0,70.0,635.0,0.0,240.0,135.0,320.0,170.0,430.0,8460.0,0.0381786386539901,0.0285025413083679,0.01773049645390071,0.008274231678486997,0.015957446808510637,Economic‑dominated,2.290718319239406,1.710152478502074,Econ>Refugees,2.290718319239406
35190030,Toronto,305.0,210.0,1205.0,0.0,245.0,25.0,620.0,440.0,450.0,13235.0,0.0130298754802346,0.0111318898265394,0.0230449565545901,0.015867019267094825,0.0018889308651303363,Economic‑dominated,0.781792528814076,0.667913389592364,Econ>Refugees,0.781792528814076
35190031,Toronto,145.0,70.0,1410.0,15.0,265.0,85.0,290.0,155.0,485.0,9300.0,0.0613072944494277,0.037498022673803,0.015591397849462365,0.007526881720430108,0.00913978494623656,Economic‑dominated,3.678437666965662,2.24988136042818,Econ>Refugees,3.678437666965662
35190032,Toronto,105.0,35.0,540.0,0.0,165.0,60.0,245.0,70.0,320.0,7155.0,0.0301107861763078,0.0223881188814316,0.014675052410901468,0.004891684136967156,0.008385744234800839,Economic‑dominated,1.806647170578468,1.343287132885896,Econ>Refugees,1.806647170578468
35190034,Toronto,70.0,30.0,505.0,0.0,75.0,40.0,175.0,90.0,130.0,5750.0,0.0152955819074169,0.0132334573501744,0.01217391304347826,0.0052173913043478265,0.006956521739130435,Economic‑dominated,0.917734914445014,0.794007441010464,Econ>Refugees,0.917734914445014
35190035,Toronto,200.0,90.0,1145.0,0.0,230.0,105.0,415.0,215.0,460.0,8845.0,0.0318908706460267,0.0200668960038767,0.022611644997173545,0.010175240248728096,0.011871113623516111,Economic‑dominated,1.913452238761602,1.204013760232602,Econ>Refugees,1.913452238761602
35190036,Toronto,270.0,140.0,1345.0,10.0,350.0,55.0,600.0,285.0,595.0,11085.0,0.0486603323415537,0.0274073255639681,0.02435723951285521,0.012629679747406405,0.004961659900766802,Economic‑dominated,2.919619940493222,1.6444395338380862,Econ>Refugees,2.919619940493222
35190037,Toronto,265.0,130.0,1775.0,0.0,380.0,130.0,515.0,280.0,675.0,9955.0,0.040261677975298,0.0249505504290767,0.026619789050728277,0.013058764439979909,0.013058764439979909,Economic‑dominated,2.41570067851788,1.497033025744602,Econ>Refugees,2.41570067851788
35190038,Toronto,210.0,100.0,2435.0,20.0,365.0,105.0,405.0,235.0,610.0,12550.0,0.0788204396819571,0.0488212818190113,0.016733067729083666,0.00796812749003984,0.008366533864541833,Economic‑dominated,4.729226380917425,2.929276909140678,Econ>Refugees,4.729226380917425
35190039,Toronto,250.0,180.0,1290.0,10.0,200.0,55.0,590.0,430.0,335.0,9885.0,0.0490647211518107,0.0288929783455529,0.025290844714213456,0.018209408194233688,0.00556398583712696,Economic‑dominated,2.943883269108642,1.733578700733174,Econ>Refugees,2.943883269108642
35190040,Toronto,325.0,230.0,1540.0,15.0,365.0,115.0,750.0,520.0,720.0,13355.0,0.043794433476634,0.0279369874653878,0.024335454885810556,0.017222014226881317,0.008611007113440658,Economic‑dominated,2.6276660085980397,1.676219247923268,Econ>Refugees,2.6276660085980397
35190041,Toronto,315.0,185.0,2160.0,0.0,380.0,115.0,695.0,370.0,715.0,13145.0,0.057808285884421,0.0308802012986297,0.02396348421453024,0.01407379231647014,0.008748573602130088,Economic‑dominated,3.46849715306526,1.8528120779177821,Econ>Refugees,3.46849715306526
35190042,Toronto,295.0,205.0,1660.0,0.0,355.0,95.0,615.0,425.0,670.0,10625.0,0.0589375074019262,0.0367269642293482,0.02776470588235294,0.019294117647058823,0.008941176470588235,Economic‑dominated,3.536250444115572,2.203617853760892,Econ>Refugees,3.536250444115572
35190043,Toronto,140.0,120.0,995.0,0.0,265.0,20.0,355.0,285.0,470.0,6590.0,0.0640750819869279,0.0384666782889041,0.021244309559939303,0.018209408194233688,0.0030349013657056147,Economic‑dominated,3.8445049192156744,2.308000697334246,Econ>Refugees,3.8445049192156744
35190044,Toronto,260.0,155.0,1465.0,0.0,300.0,140.0,515.0,315.0,555.0,11225.0,0.0752708782306778,0.0474484273033094,0.023162583518930958,0.013808463251670379,0.012472160356347439,Economic‑dominated,4.516252693840668,2.846905638198564,Econ>Refugees,4.516252693840668
35190045,Toronto,505.0,320.0,890.0,0.0,225.0,45.0,1175.0,785.0,380.0,10350.0,0.0286283683697281,0.0168093411324194,0.048792270531400964,0.030917874396135265,0.004347826086956522,Economic‑dominated,1.717702102183686,1.008560467945164,Econ>Refugees,1.717702102183686
35190046,Toronto,100.0,80.0,760.0,0.0,155.0,25.0,225.0,155.0,285.0,8735.0,0.063284004974459,0.0409956844117476,0.011448196908986834,0.009158557527189467,0.0028620492272467086,Economic‑dominated,3.7970402984675404,2.459741064704856,Econ>Refugees,3.7970402984675404
35190047,Toronto,295.0,175.0,1690.0,15.0,465.0,145.0,660.0,420.0,835.0,11275.0,0.0727487932103452,0.0455505533365964,0.02616407982261641,0.015521064301552107,0.012860310421286032,Economic‑dominated,4.364927592620712,2.7330332001957838,Econ>Refugees,4.364927592620712
35190048,Toronto,80.0,25.0,990.0,25.0,180.0,65.0,180.0,95.0,350.0,5775.0,0.0674235161862335,0.0438688445379611,0.013852813852813853,0.004329004329004329,0.011255411255411256,Economic‑dominated,4.04541097117401,2.632130672277666,Econ>Refugees,4.04541097117401
35190049,Toronto,170.0,105.0,1835.0,0.0,355.0,80.0,375.0,240.0,640.0,9000.0,0.063752172238222,0.0332766861823936,0.01888888888888889,0.011666666666666667,0.008888888888888889,Economic‑dominated,3.82513033429332,1.996601170943616,Econ>Refugees,3.82513033429332
35190050,Toronto,85.0,50.0,410.0,10.0,115.0,20.0,180.0,90.0,185.0,6355.0,0.0817378918091618,0.0595389595124829,0.013375295043273014,0.007867820613690008,0.003147128245476003,Economic‑dominated,4.904273508549708,3.572337570748974,Econ>Refugees,4.904273508549708
35190051,Toronto,155.0,75.0,705.0,0.0,155.0,65.0,325.0,140.0,270.0,7110.0,0.0365643908076624,0.0287833320639383,0.02180028129395218,0.010548523206751054,0.009142053445850914,Economic‑dominated,2.193863448459744,1.726999923836298,Econ>Refugees,2.193863448459744
35190052,Toronto,80.0,55.0,905.0,0.0,185.0,85.0,150.0,115.0,335.0,4860.0,0.0608432003044762,0.0389729479774302,0.01646090534979424,0.01131687242798354,0.01748971193415638,Economic‑dominated,3.650592018268572,2.338376878645812,Econ>Refugees,3.650592018268572
35190053,Toronto,280.0,140.0,2090.0,0.0,535.0,180.0,595.0,335.0,960.0,12445.0,0.0743829270785577,0.0473718882473341,0.02249899558055444,0.01124949779027722,0.01446364001607071,Economic‑dominated,4.462975624713462,2.842313294840046,Econ>Refugees,4.462975624713462
35190054,Toronto,320.0,145.0,1350.0,15.0,240.0,65.0,585.0,250.0,445.0,8450.0,0.0831229210015518,0.0473875950634583,0.0378698224852071,0.017159763313609466,0.007692307692307693,Economic‑dominated,4.987375260093108,2.8432557038074977,Econ>Refugees,4.987375260093108
35190055,Toronto,270.0,155.0,1245.0,0.0,315.0,110.0,610.0,350.0,585.0,11650.0,0.08604838975921,0.0625743066834954,0.02317596566523605,0.013304721030042918,0.00944206008583691,Economic‑dominated,5.1629033855526005,3.7544584010097237,Econ>Refugees,5.1629033855526005
35190057,Toronto,95.0,90.0,1675.0,10.0,345.0,145.0,235.0,235.0,635.0,8305.0,0.0554282846205149,0.0292051161137405,0.011438892233594221,0.010836845273931367,0.017459361830222758,Economic‑dominated,3.325697077230894,1.75230696682443,Econ>Refugees,3.325697077230894
35190058,Toronto,120.0,80.0,1150.0,0.0,95.0,90.0,250.0,210.0,180.0,7405.0,0.0789479370976864,0.0542266688644275,0.016205266711681297,0.010803511141120865,0.012153950033760972,Economic‑dominated,4.736876225861184,3.25360013186565,Econ>Refugees,4.736876225861184
35190059,Toronto,135.0,80.0,1150.0,0.0,125.0,55.0,265.0,130.0,220.0,6935.0,0.0876201675259202,0.0583659062437594,0.01946647440519106,0.011535688536409516,0.007930785868781542,Economic‑dominated,5.257210051555211,3.501954374625564,Econ>Refugees,5.257210051555211
35190060,Toronto,140.0,105.0,485.0,0.0,95.0,35.0,325.0,225.0,180.0,5205.0,0.0577603716078311,0.0361919182399415,0.026897214217098942,0.020172910662824207,0.0067243035542747355,Economic‑dominated,3.465622296469866,2.17151509439649,Econ>Refugees,3.465622296469866
35190061,Toronto,160.0,90.0,1260.0,15.0,235.0,85.0,360.0,185.0,445.0,7010.0,0.0923014417686861,0.0513082377310876,0.02282453637660485,0.012838801711840228,0.012125534950071327,Economic‑dominated,5.538086506121166,3.078494263865256,Econ>Refugees,5.538086506121166
35190062,Toronto,130.0,75.0,1555.0,0.0,315.0,195.0,215.0,145.0,550.0,9285.0,0.101328511367358,0.0703178673847828,0.014001077005923533,0.008077544426494346,0.0210016155088853,Economic‑dominated,6.07971068204148,4.2190720430869675,Econ>Refugees,6.07971068204148
35190063,Toronto,90.0,35.0,835.0,0.0,130.0,55.0,170.0,105.0,260.0,6780.0,0.095867302558997,0.0680985892370893,0.01327433628318584,0.005162241887905605,0.008112094395280236,Economic‑dominated,5.75203815353982,4.0859153542253575,Econ>Refugees,5.75203815353982
